,POSTED_BY,UNDER_CONSTRUCTION,RERA,BHK_NO.,BHK_OR_RK,Area,READY_TO_MOVE,RESALE,ADDRESS,LONGITUDE,LATITUDE,Transaction_Price,Bathrooms,Furnishing,Parking,Year_built
24908,Owner,0,0,2,BHK,1200.171453,1,1,"Subhas Pally,Siliguri",26.706157,88.439748,2800000.0,2,Unfurnished,1,2012.0
24909,Dealer,0,0,4,BHK,2377.079945,1,1,"Manyata Tech Park,Bangalore",21.204896,81.18395600000002,19000000.0,4,Unfurnished,1,2016.0
24910,Dealer,0,1,2,BHK,802.0002831,1,1,"Andheri (West),Maharashtra",19.139348,72.820458,34000000.0,2,Unfurnished,1,2016.0
24911,Dealer,0,1,3,BHK,1349.892009,1,1,"Old Madras Road,Bangalore",12.990758,77.656104,7500000.0,3,Unfurnished,1,2016.0
24912,Owner,0,0,1,BHK,215.285253,1,1,"Nyay Khand 1,Ghaziabad",28.9196,76.8972,1400000.0,1,Unfurnished,1,2013.0
24913,Dealer,0,0,2,BHK,1070.281841,1,1,"Kanjur Marg (East),Lalitpur",24.69028,78.41889,18000000.0,2,Unfurnished,1,2018.0
24914,Owner,0,0,3,BHK,1855.28757,1,1,"Mahindra Sez,Jaipur",26.814559000000006,75.643335,7000000.0,3,Unfurnished,1,2016.0
24915,Dealer,0,1,4,BHK,2340.923601,1,1,"Sector-168 Noida,Noida",28.494868,77.410298,11000000.0,4,Unfurnished,1,2016.0
24916,Dealer,0,0,2,BHK,1348.387097,1,1,"Kaikhali,Kolkata",22.632263,88.43538199999998,4179999.9999999995,2,Unfurnished,1,2011.0
24917,Dealer,1,0,4,BHK,1600.170685,0,1,"Kareli Bagh,Vadodara",22.316415,73.202906,7500000.0,4,Unfurnished,1,
24918,Dealer,0,1,3,BHK,1310.225716,1,1,"Tambe Nagar,Maharashtra",19.167599,73.771586,22000000.0,3,Unfurnished,1,2016.0
24919,Dealer,0,0,2,BHK,1042.028482,1,1,"Charholi,Pune",18.623733,73.929052,6000000.0,2,Unfurnished,1,2018.0
24920,Dealer,0,1,1,BHK,290.0012609,1,0,"Brahmand,Mumbai",18.96667,72.83333,4600000.0,1,Unfurnished,1,2013.0
24921,Owner,0,0,2,BHK,720.1245621,1,1,"Sector-2A Vaishali,Ghaziabad",28.644695,77.33895600000002,3700000.0,2,Unfurnished,1,2011.0
24922,Dealer,1,1,2,BHK,1001.078084,0,1,"Wakad,Pune",18.5993,73.7625,6500000.0,2,Unfurnished,1,
24923,Owner,0,0,3,BHK,1121.212121,1,1,"Kumarpara,Kolkata",23.172313,88.28031,3700000.0,3,Unfurnished,1,2014.0
24924,Dealer,0,0,2,BHK,1149.865849,1,1,"Sonari,Jamshedpur",22.830053,86.158521,3000000.0,2,Unfurnished,1,2014.0
24925,Owner,0,0,4,BHK,1533.154465,1,1,"Sultan Palaya,Bangalore",50.817397,4.42145,12000000.0,4,Unfurnished,1,2019.0
24926,Owner,0,0,3,BHK,1602.136182,1,1,"Zirakpur,Chandigarh",30.662283,76.822397,6000000.0,3,Unfurnished,1,2017.0
24927,Dealer,0,0,3,BHK,1261.261261,1,1,"Dum Dum Cantt.,Kolkata",22.648322,88.4431525,3779999.9999999995,3,Unfurnished,1,2013.0
24928,Dealer,1,0,1,BHK,292.0012514,0,1,"Bhandup (West),Mumbai",19.147866,72.932609,5600000.0,1,Unfurnished,1,
24929,Dealer,1,1,2,BHK,1000.0,0,1,"Sector-63A Gurgaon,Gurgaon",28.359199,76.836683,13000000.0,2,Unfurnished,1,
24930,Dealer,0,0,3,BHK,1350.096712,1,1,"Gopalpura Bypass,Jaipur",26.878068,75.77985600000002,3490000.0,3,Unfurnished,1,2010.0
24931,Owner,0,0,2,BHK,883.0950377999999,1,1,"Mysore Road,Bangalore",12.96991,77.59796,4200000.0,2,Unfurnished,1,2011.0
24932,Dealer,0,0,2,BHK,1009.18357,1,1,"Thane West,Maharashtra",19.18,72.96333,10000000.0,2,Unfurnished,1,2018.0
24933,Owner,0,0,2,BHK,1200.369344,1,1,"NGGO Colony,Coimbatore",9.506689,77.637778,2600000.0,2,Unfurnished,1,2011.0
24934,Owner,0,0,2,BHK,900.2057613,1,1,"Kharar,Mohali",30.74,76.65,1750000.0,2,Unfurnished,1,2013.0
24935,Dealer,0,0,3,BHK,1717.229536,1,1,"Gubbalala,Bangalore",12.96991,77.59796,6000000.0,3,Unfurnished,1,2018.0
24936,Dealer,0,0,3,BHK,1522.007404,1,1,"New Town,Kolkata",22.5922,88.484911,7400000.0,3,Unfurnished,1,2017.0
24937,Dealer,0,0,2,BHK,1032.204789,1,1,"Kharghar,Lalitpur",24.69028,78.41889,10000000.0,2,Unfurnished,1,2018.0
24938,Dealer,0,0,4,BHK,4000.0,1,1,"Sector-54 Gurgaon,Gurgaon",28.440728000000004,77.114195,50000000.0,4,Unfurnished,1,2017.0
24939,Owner,0,0,2,BHK,1400.0,1,1,"Patel Colony,Jamnagar",22.485666,70.058918,3500000.0,2,Unfurnished,1,2012.0
24940,Dealer,0,0,3,BHK,1375.0,1,1,"Sector-49 Chandigarh,Chandigarh",30.692243,76.750614,9900000.0,3,Unfurnished,1,2017.0
24941,Dealer,0,0,2,BHK,1065.684945,1,1,"Siolim,Goa",15.62,73.767,5500000.0,2,Unfurnished,1,2016.0
24942,Dealer,0,1,2,BHK,1343.101343,1,1,"Sector-100 Noida,Noida",28.542768,77.365736,7700000.0,2,Unfurnished,1,2019.0
24943,Dealer,0,0,3,BHK,1584.90566,1,1,"Ajmer Road,Jaipur",26.928785,75.828002,4200000.0,3,Unfurnished,1,2013.0
24944,Owner,0,0,2,BHK,1270.033263,1,1,"Crossing Republik,Ghaziabad",28.629811,77.434197,4200000.0,2,Unfurnished,1,2013.0
24945,Dealer,0,1,1,BHK,1090.146751,1,1,"Devanahalli,Bangalore",13.23,77.7,5200000.0,1,Unfurnished,1,2019.0
24946,Builder,1,1,4,BHK,1881.876086,0,0,"Sector-85 Mohali,Mohali",30.66486,76.70610699999997,6500000.0,4,Unfurnished,1,
24947,Owner,0,0,3,BHK,2000.0,1,1,"Kendranagar,Vadodara",22.3,73.2,4500000.0,3,Unfurnished,1,2010.0
24948,Dealer,0,0,2,BHK,859.7147769999998,1,1,"Powai,Maharashtra",19.12,72.91,17000000.0,2,Unfurnished,1,2018.0
24949,Dealer,0,1,2,BHK,1246.092005,1,1,"Shastripuram,Agra",27.553339,78.673469,2790000.0,2,Unfurnished,1,2010.0
24950,Owner,0,0,3,BHK,1365.242531,1,1,"Kalapatti,Coimbatore",11.04556,77.03404,4250000.0,3,Unfurnished,1,2013.0
24951,Dealer,0,1,2,BHK,1200.120012,1,1,"Bicholi Mardana,Indore",22.1764,75.8193,4000000.0,2,Unfurnished,1,2013.0
24952,Dealer,0,0,2,BHK,1100.025582,1,1,"Indirapuram,Ghaziabad",28.63676,77.36315,4300000.0,2,Unfurnished,1,2012.0
24953,Dealer,0,1,3,BHK,1563.477173,1,1,"Bicholi Mardana,Indore",22.1764,75.8193,5000000.0,3,Unfurnished,1,2019.0
24954,Owner,0,0,2,BHK,900.4237287999997,1,1,"Amroli,Surat",21.23994,72.85651999999997,1700000.0,2,Unfurnished,1,2010.0
24955,Dealer,0,1,3,BHK,1556.420233,1,1,"Sector 80 Faridabad,Faridabad",28.381971000000004,77.347688,5600000.0,3,Unfurnished,1,2018.0
24956,Dealer,0,0,2,BHK,795.0178879,1,1,"Lavelle Road,Bangalore",12.928575,77.58572099999998,18000000.0,2,Unfurnished,1,2019.0
24957,Dealer,1,1,4,BHK,2594.95164,0,1,"Konanakunte,Bangalore",12.8855,77.5638,22000000.0,4,Unfurnished,1,
24958,Dealer,1,1,1,BHK,714.2857142999999,0,1,"Teen Haath Naka,Lalitpur",24.69028,78.41889,10000000.0,1,Unfurnished,1,
24959,Dealer,1,1,3,BHK,1800.180018,0,1,"Zirakpur,Chandigarh",30.662283,76.822397,6000000.0,3,Unfurnished,1,
24960,Dealer,0,0,2,BHK,825.6501995,1,1,"Goregaon (East),Lalitpur",19.1615,72.8731,12000000.0,2,Unfurnished,1,2017.0
24961,Dealer,1,1,1,BHK,443.5483871,0,1,"Mahim,Palghar",19.6394,72.7256,1760000.0000000002,1,Unfurnished,1,
24962,Dealer,0,0,4,BHK,3088.365057,1,1,"Hiranandani Estate,Lalitpur",19.255098,72.9815265,49000000.0,4,Unfurnished,1,2016.0
24963,Owner,0,0,2,BHK,1066.295781,1,1,"Kumarpur,Asansol",23.694909,86.939424,2300000.0,2,Unfurnished,1,2012.0
24964,Owner,0,0,1,BHK,768.5352622,1,1,"Nurani,Palakkad",10.762022,76.641154,2550000.0,1,Unfurnished,1,2010.0
24965,Dealer,0,0,3,BHK,2024.584237,1,1,"Sarjapur,Bangalore",12.86,77.786,14000000.0,3,Unfurnished,1,2018.0
24966,Owner,1,1,2,BHK,1300.153782,0,1,"Sector-150 Noida,Noida",28.429614,77.481711,9300000.0,2,Unfurnished,1,
24967,Owner,0,1,2,BHK,1041.214751,1,1,"Sector-70 Noida,Noida",28.59632,77.38143000000002,4800000.0,2,Unfurnished,1,2013.0
24968,Owner,0,0,2,BHK,1031.207598,1,1,"NGGO Colony,Coimbatore",9.506689,77.637778,3800000.0,2,Unfurnished,1,2014.0
24969,Dealer,0,0,1,BHK,664.4034918,1,1,"Mira Road East,Mumbai",19.2836,72.8675,5480000.0,1,Unfurnished,1,2017.0
24970,Owner,0,0,2,BHK,712.081652,1,1,"Maheshtala,Kolkata",22.486821,88.233267,3000000.0,2,Unfurnished,1,2011.0
24971,Dealer,1,0,3,BHK,2027.809965,0,1,"Panthaghati,Shimla",31.10333,77.17222,7000000.0,3,Unfurnished,1,
24972,Owner,0,0,1,BHK,515.0554675,1,1,"Hastinapuram,Chennai",12.939086,80.148454,2600000.0,1,Unfurnished,1,2010.0
24973,Dealer,1,0,3,BHK,1602.160216,0,1,"Rupaspur,Patna",25.512518,85.184112,8900000.0,3,Unfurnished,1,
24974,Dealer,0,0,2,BHK,960.0,1,1,"Guduvancheri,Chennai",12.842686,80.063733,4560000.0,2,Unfurnished,1,2014.0
24975,Dealer,0,0,2,BHK,524.7619048,1,0,"Dombivli (East),Lalitpur",19.2167,73.0833,5510000.0,2,Unfurnished,1,2017.0
24976,Owner,0,1,2,BHK,1225.239943,1,1,"Sector-135 Noida,Noida",28.498742,77.400598,6000000.0,2,Unfurnished,1,2018.0
24977,Dealer,0,0,3,BHK,1851.045296,1,1,"Sector-128 Noida,Noida",28.522931,77.357078,8500000.0,3,Unfurnished,1,2018.0
24978,Owner,0,0,2,BHK,950.269243,1,1,"Zingabai Takli,Nagpur",21.033401,79.491924,3000000.0,2,Unfurnished,1,2010.0
24979,Owner,0,0,2,BHK,1250.0,1,1,"Poranki,Vijayawada",16.47431,80.71281,5200000.0,2,Unfurnished,1,2016.0
24980,Dealer,0,1,3,BHK,1880.877743,1,1,"Thanisandra,Bangalore",13.055985,77.622157,12000000.0,3,Unfurnished,1,2018.0
24981,Dealer,1,1,3,BHK,1612.903226,0,0,"Sector-102 Gurgaon,Gurgaon",28.479440000000004,76.971432,10000000.0,3,Unfurnished,1,
24982,Dealer,1,0,1,BHK,509.6774194,0,1,"Sevoke Road,Siliguri",26.724219,88.326357,1580000.0,1,Unfurnished,1,
24983,Owner,0,0,2,BHK,676.056338,1,1,"Sakher Bazar,Kolkata",22.140267,88.40308900000002,2400000.0,2,Unfurnished,1,2012.0
24984,Dealer,0,0,3,BHK,1377.410468,1,1,"Maheshtala,Kolkata",22.486821,88.233267,4500000.0,3,Unfurnished,1,2013.0
24985,Owner,0,0,2,BHK,915.0326797,1,1,"Tirumullaivayal Colony,Chennai",13.028627,80.25268100000002,4200000.0,2,Unfurnished,1,2011.0
24986,Owner,0,0,4,BHK,2000.0,1,1,"Zirakpur,Mohali",30.65,76.82,13000000.0,4,Unfurnished,1,2018.0
24987,Dealer,1,1,4,BHK,2147.766323,0,0,"Sector-102 Gurgaon,Gurgaon",28.479440000000004,76.971432,15000000.0,4,Unfurnished,1,
24988,Dealer,0,0,2,BHK,850.0088542999998,1,1,"Ghodbunder Road,Maharashtra",18.96,72.82,9600000.0,2,Unfurnished,1,2017.0
24989,Owner,0,0,2,BHK,1250.0,1,1,"Sanskar Nagar,Surat",21.169441,72.813516,4200000.0,2,Unfurnished,1,2010.0
24990,Dealer,0,0,2,BHK,850.0772798,1,1,"Hadapsar,Pune",18.49667,73.94167,3300000.0,2,Unfurnished,1,2014.0
24991,Owner,0,0,2,BHK,1000.0,1,1,"Sector-62 Noida,Noida",28.6221,77.3674,6500000.0,2,Unfurnished,1,2019.0
24992,Owner,0,1,4,BHK,2204.884668,1,1,"Kundli,Sonipat",28.874383,77.113251,6500000.0,4,Unfurnished,1,2018.0
24993,Owner,0,0,2,BHK,1100.323625,1,1,"Saiyed Vasna,Vadodara",22.312063,72.674296,3400000.0,2,Unfurnished,1,2012.0
24994,Dealer,0,0,2,BHK,1050.105011,1,1,"Ananth Nagar,Bangalore",12.96991,77.59796,3500000.0,2,Unfurnished,1,2014.0
24995,Dealer,1,1,2,BHK,524.2005941000001,0,0,"Anjurdive,Maharashtra",18.96,72.82,6000000.0,2,Unfurnished,1,
24996,Dealer,0,1,2,BHK,592.0041004999998,1,1,"Sector 86 Faridabad,Faridabad",28.406388,77.342588,2310000.0,2,Unfurnished,1,2014.0
24997,Dealer,1,0,3,BHK,2262.443439,0,1,"Kadri,Mangalore",12.88419,74.85526,11000000.0,3,Unfurnished,1,
24998,Dealer,0,1,2,BHK,1558.0736539999998,1,1,"Kharadi,Pune",18.5438,73.9438,11000000.0,2,Unfurnished,1,2016.0
24999,Dealer,0,0,2,BHK,649.9011019999998,1,1,"Prince Anwar Shah Road Connector,Kolkata",22.54111,88.33778000000002,2300000.0,2,Unfurnished,1,2011.0
25000,Dealer,0,1,3,BHK,1663.201663,1,1,"Zirakpur,Chandigarh",30.662283,76.822397,6400000.0,3,Unfurnished,1,2018.0
25001,Dealer,0,0,3,BHK,1550.120565,1,1,"Sector-78 Noida,Noida",28.560719,77.386208,9000000.0,3,Unfurnished,1,2016.0
25002,Owner,0,0,3,BHK,1555.045061,1,1,"Kalathipady,Kottayam",9.592875,76.55165,8800000.0,3,Unfurnished,1,2017.0
25003,Dealer,0,1,3,BHK,1731.976618,1,1,"Bannerghatta,Bangalore",12.808137,77.58308000000002,16000000.0,3,Unfurnished,1,2019.0
25004,Dealer,0,0,4,BHK,4700.1851590000015,1,1,"Siddapura,Bangalore",12.953042,77.73264300000002,33000000.0,4,Unfurnished,1,2018.0
25005,Dealer,0,1,2,BHK,969.8038351,1,1,"Panathur,Bangalore",12.9381,77.7042,4400000.0,2,Unfurnished,1,2012.0
25006,Dealer,0,1,2,BHK,1080.190406,1,1,"Taloja,Maharashtra",21.56128,74.21238000000002,5900000.0,2,Unfurnished,1,2016.0
25007,Dealer,0,1,2,BHK,820.1411406000002,1,1,"Taloja,Mumbai",19.076057,73.097319,4300000.0,2,Unfurnished,1,2012.0
25008,Owner,0,0,3,BHK,1350.024546,1,1,"Morabadi,Ranchi",23.398893,85.335374,5500000.0,3,Unfurnished,1,2018.0
25009,Owner,0,0,2,BHK,1170.275015,1,1,"Kengeri Satellite Town,Bangalore",12.91,77.48,4000000.0,2,Unfurnished,1,2013.0
25010,Dealer,0,1,3,BHK,1654.324878,1,1,"Jeejamata Nagar,Lalitpur",24.69028,78.41889,21000000.0,3,Unfurnished,1,2019.0
25011,Owner,0,0,3,BHK,1412.71443,1,1,"mehsana,Kadi",28.686026,76.66803900000002,2800000.0,3,Unfurnished,1,2012.0
25012,Dealer,1,1,3,BHK,1550.094518,0,1,"Sector-150 Noida,Noida",28.429614,77.481711,8200000.0,3,Unfurnished,1,
25013,Builder,0,0,1,BHK,885.0289495,1,0,"Gomti Nagar Extension,Lucknow",21.0,77.0,4280000.0,1,Unfurnished,1,2012.0
25014,Dealer,0,1,2,BHK,1301.714868,1,1,"Thakur Village,Lalitpur",12.91668,77.59196,23000000.0,2,Unfurnished,1,2018.0
25015,Dealer,0,0,2,BHK,1290.198344,1,1,"Akshaya Nagar,Bangalore",12.96991,77.59796,6700000.0,2,Unfurnished,1,2018.0
25016,Dealer,0,0,3,BHK,1358.064516,1,1,"Saktigarh,Siliguri",26.724219,88.326357,4210000.0,3,Unfurnished,1,2010.0
25017,Dealer,1,1,1,BHK,466.994382,0,1,"Kalyan (West),Mumbai",19.245347,73.124577,3990000.0,1,Unfurnished,1,
25018,Dealer,0,0,2,BHK,876.1329304999998,1,1,"Rajarhat,Kolkata",22.54111,88.33778000000002,2900000.0,2,Unfurnished,1,2013.0
25019,Dealer,0,0,3,BHK,1300.108342,1,1,"Ernakulam South,Kochi",9.970683,76.289811,4800000.0,3,Unfurnished,1,2010.0
25020,Dealer,1,1,3,BHK,1565.966332,0,1,"Bellandur,Bangalore",12.9255,77.6765,12000000.0,3,Unfurnished,1,
25021,Dealer,0,1,3,BHK,2362.204724,1,0,"Sector-104 Gurgaon,Gurgaon",28.474616,76.990309,15000000.0,3,Unfurnished,1,2018.0
25022,Owner,0,0,2,BHK,1100.110011,1,1,"Olavakkod,Palakkad",10.77917,76.65472,3000000.0,2,Unfurnished,1,2010.0
25023,Owner,0,0,2,BHK,827.2276057999999,1,1,"Margao,Margao",15.271675,73.959761,3500000.0,2,Unfurnished,1,2010.0
25024,Owner,0,0,3,BHK,1378.254211,1,1,"Edapally,Kochi",9.930471,76.271273,7200000.0,3,Unfurnished,1,2018.0
25025,Owner,0,0,3,BHK,1599.671862,1,1,"Khodiyar Colony,Jamnagar",22.474577,70.04974200000001,3900000.0,3,Unfurnished,1,2013.0
25026,Owner,0,1,4,BHK,2280.328367,1,1,"Gaddopur,Faizabad",26.687419,82.473534,7500000.0,4,Unfurnished,1,2017.0
25027,Dealer,1,0,3,BHK,1723.8902460000004,0,1,"Whitefield,Bangalore",12.9958935,77.761394,12000000.0,3,Unfurnished,1,
25028,Dealer,0,0,3,BHK,1904.901458,1,1,"Tilak Nagar,Lalitpur",28.6396,77.0884,26000000.0,3,Unfurnished,1,2017.0
25029,Dealer,1,0,2,BHK,998.9142237,0,1,"Magadi Road,Bangalore",12.97494,77.564159,4600000.0,2,Unfurnished,1,
25030,Dealer,0,1,3,BHK,2085.747393,1,1,"Sushant Golf City,Lucknow",26.781748,81.006714,7200000.0,3,Unfurnished,1,2018.0
25031,Dealer,1,1,2,BHK,1223.404255,0,1,"Thakur Village,Mumbai",18.914541,72.818211,23000000.0,2,Unfurnished,1,
25032,Dealer,1,1,4,BHK,2210.759027,0,0,"Jakkur,Bangalore",12.928575,77.58572099999998,21000000.0,4,Unfurnished,1,
25033,Owner,0,0,1,BHK,950.0542888,1,1,"Makarpura,Vadodara",22.24124,73.200301,3500000.0,1,Unfurnished,1,2013.0
25034,Dealer,0,1,2,BHK,948.0,1,1,"Kovur,Chennai",13.011583,80.123114,4740000.0,2,Unfurnished,1,2013.0
25035,Owner,0,0,2,BHK,1220.275344,1,1,"Horamavu Agara,Bangalore",13.0318,77.6583,3900000.0,2,Unfurnished,1,2010.0
25036,Dealer,0,0,2,BHK,1100.016923,1,1,"Sector-8 Ghansoli,Lalitpur",19.216097,72.821721,13000000.0,2,Unfurnished,1,2018.0
25037,Dealer,0,0,2,BHK,1300.052002,1,1,"Sector 11 Kharghar,Mumbai",19.037971,73.070481,15000000.0,2,Unfurnished,1,2018.0
25038,Dealer,0,0,3,BHK,1349.872309,1,1,"Mansarovar,Jaipur",26.8626,75.7633,3700000.0,3,Unfurnished,1,2011.0
25039,Dealer,1,0,1,BHK,658.000321,0,1,"Bavdhan,Pune",18.510418,73.781944,4100000.0,1,Unfurnished,1,
25040,Dealer,0,0,2,BHK,1225.0210550000004,1,1,"Sector-30 Belapur,Lalitpur",28.460854,77.055753,16000000.0,2,Unfurnished,1,2016.0
25041,Dealer,0,0,3,BHK,1515.151515,1,1,"Wanwadi,Pune",18.496129,73.892902,9500000.0,3,Unfurnished,1,2019.0
25042,Dealer,0,1,4,BHK,2283.105023,1,1,"Sector-107 Noida,Noida",28.546788,77.37849399999998,14000000.0,4,Unfurnished,1,2018.0
25043,Dealer,0,0,3,BHK,1169.047619,1,1,"Madurdaha,Kolkata",22.54111,88.33778000000002,4910000.0,3,Unfurnished,1,2013.0
25044,Owner,0,1,2,BHK,1303.950971,1,1,"Rajarajeshwari Nagar,Bangalore",12.919423,77.522774,10000000.0,2,Unfurnished,1,2017.0
25045,Dealer,0,1,2,BHK,1018.200331,1,1,"Marol,Lalitpur",24.69028,78.41889,16000000.0,2,Unfurnished,1,2019.0
25046,Owner,0,0,2,BHK,915.2642456,1,1,"Madhyamgram,Kolkata",22.7,88.45,3100000.0,2,Unfurnished,1,2010.0
25047,Owner,0,0,3,BHK,1276.233693,1,1,"Garchuk,Guwahati",26.103211,91.712918,4500000.0,3,Unfurnished,1,2012.0
25048,Dealer,1,1,1,BHK,710.032066,0,1,"Thane West,Lalitpur",19.18,72.96333,6200000.0,1,Unfurnished,1,
25049,Dealer,0,0,2,BHK,1000.0,1,1,"Seven Bunglow,Maharashtra",18.537563,73.900063,24000000.0,2,Unfurnished,1,2016.0
25050,Owner,0,0,6,BHK,2000.0,1,1,"Subhanpura,Vadodara",22.318485,73.162544,10000000.0,6,Unfurnished,2,2019.0
25051,Dealer,0,0,2,BHK,1110.213969,1,1,"Sector-93 B Noida,Noida",28.5216,77.3863,5500000.0,2,Unfurnished,1,2018.0
25052,Dealer,0,0,2,BHK,1250.0,1,1,"MDC Sector-6,Panchkula",30.707127000000003,76.856318,7200000.0,2,Unfurnished,1,2018.0
25053,Dealer,0,0,2,BHK,1034.855028,1,1,"Kasturi Nagar,Bangalore",12.96991,77.59796,6709999.999999999,2,Unfurnished,1,2018.0
25054,Owner,0,0,1,BHK,600.0315806,1,1,"Giri Nagar,Bangalore",12.9396,77.5452,3800000.0,1,Unfurnished,1,2011.0
25055,Owner,0,0,2,BHK,1151.46147,1,1,"Ajmer Road,Jaipur",26.928785,75.828002,2600000.0,2,Unfurnished,1,2012.0
25056,Dealer,1,1,1,BHK,635.0550381,0,1,"Balkum,Lalitpur",24.69028,78.41889,6000000.0,1,Unfurnished,1,
25057,Owner,0,0,3,BHK,1100.110011,1,1,"Electronic City,Bangalore",12.8458,77.6727,3000000.0,3,Unfurnished,1,2012.0
25058,Dealer,0,1,3,BHK,1366.082517,1,1,"Balewadi,Pune",18.097689000000006,74.735239,9900000.0,3,Unfurnished,1,2018.0
25059,Dealer,0,1,2,BHK,757.9672696,1,1,"Hadapsar,Pune",18.49667,73.94167,4400000.0,2,Unfurnished,1,2010.0
25060,Owner,0,0,2,BHK,1400.103075,1,1,"Sector-93 A Noida,Noida",21.0,77.0,8150000.0,2,Unfurnished,1,2019.0
25061,Owner,0,0,3,BHK,1800.370665,1,1,"G.M.S Road,Dehradun",38.96026502,-86.56196551,6800000.0,3,Unfurnished,1,2019.0
25062,Dealer,0,1,3,BHK,1852.537977,1,1,"Sector 81 Faridabad,Faridabad",28.392679,77.344375,10000000.0,3,Unfurnished,1,2017.0
25063,Owner,0,1,2,BHK,1030.284109,1,1,"Alwar Bypass Road,Bhiwadi",28.2102,76.8606,3300000.0,2,Unfurnished,1,2014.0
25064,Owner,0,1,2,BHK,1025.498891,1,1,"Undera,Vadodara",22.347183,73.127287,1850000.0,2,Unfurnished,1,2010.0
25065,Dealer,0,0,3,BHK,1574.939425,1,1,"Electronics City Phase 1,Bangalore",12.840956,77.659441,9100000.0,3,Unfurnished,1,2019.0
25066,Owner,0,0,3,BHK,2025.036819,1,1,"Randesan,Gandhinagar",23.176071,72.651016,5500000.0,3,Unfurnished,1,2019.0
25067,Owner,0,0,3,BHK,1199.862873,1,1,"Inda,Kharagpur",22.352866,87.337165,3500000.0,3,Unfurnished,1,2010.0
25068,Dealer,0,0,2,BHK,862.2222222000001,1,1,"Medavakkam,Chennai",12.91716,80.19287,3879999.9999999995,2,Unfurnished,1,2012.0
25069,Owner,0,0,2,BHK,775.1937984,1,1,"Panwadi,Bhavnagar",21.770835,72.141641,3000000.0,2,Unfurnished,1,2014.0
25070,Dealer,0,0,2,BHK,1060.028585,1,1,"Sector-35G Kharghar,Lalitpur",24.69028,78.41889,8900000.0,2,Unfurnished,1,2016.0
25071,Dealer,0,0,2,BHK,902.8831563,1,1,"Pimple Saudagar,Pune",18.5956,73.7981,5950000.0,2,Unfurnished,1,2016.0
25072,Dealer,0,0,3,BHK,1300.034211,1,1,"Mogappair West,Chennai",13.077741,80.16490300000002,7600000.0,3,Unfurnished,1,2018.0
25073,Dealer,0,0,3,BHK,1225.231176,1,1,"Uniworld City,Kolkata",22.560951,88.495491,7420000.0,3,Unfurnished,1,2019.0
25074,Dealer,0,0,2,BHK,1169.064748,1,1,"Alwar Bhiwadi Road,Bhiwadi",28.21,76.87,3250000.0,2,Unfurnished,1,2012.0
25075,Dealer,0,0,3,BHK,1828.432119,1,1,"Ambedkar Nagar,Bangalore",13.019578,77.017574,12000000.0,3,Unfurnished,1,2018.0
25076,Dealer,0,0,2,BHK,1439.5886890000004,1,1,"Viman Nagar,Pune",18.56,73.91,14000000.0,2,Unfurnished,1,2017.0
25077,Owner,0,0,2,BHK,1150.035386,1,1,"Dhantoli,Nagpur",21.1346,79.0812,6500000.0,2,Unfurnished,1,2017.0
25078,Owner,0,0,1,BHK,465.1162791,1,1,"Suranussi,Jalandhar",31.376481,75.5388,500000.0,1,Unfurnished,1,2011.0
25079,Dealer,0,1,2,BHK,1147.866013,1,1,"Sector 20 Kharghar,Lalitpur",19.049214000000006,73.072916,11000000.0,2,Unfurnished,1,2016.0
25080,Dealer,0,1,1,BHK,600.0436394999998,1,1,"Mira Road,Mumbai",19.283359,72.864964,5500000.0,1,Unfurnished,1,2017.0
25081,Dealer,0,1,2,BHK,881.2856402000001,1,1,"Thane West,Mumbai",19.18,72.96333,17000000.0,2,Unfurnished,1,2016.0
25082,Dealer,0,0,1,BHK,547.645126,1,1,"Mulund (East),Mumbai",19.1649,72.9608,10000000.0,1,Unfurnished,1,2018.0
25083,Dealer,1,0,2,BHK,540.0,0,0,"Sector-68 Gurgaon,Gurgaon",28.376683,77.047179,2160000.0,2,Unfurnished,1,
25084,Builder,1,0,3,BHK,1330.885727,0,0,"Amalanagar,Thrissur",10.52,76.21,5800000.0,3,Unfurnished,1,
25085,Dealer,0,0,3,BHK,1409.52381,1,0,"Raj Nagar Extension,Ghaziabad",26.900926,75.775927,3700000.0,3,Unfurnished,1,2011.0
25086,Dealer,0,1,3,BHK,1523.925632,1,1,"Wakad,Pune",18.5993,73.7625,10000000.0,3,Unfurnished,1,2017.0
25087,Dealer,0,0,3,BHK,1515.151515,1,1,"Bendoorwell,Mangalore",12.87028,74.88056,7200000.0,3,Unfurnished,1,2018.0
25088,Dealer,0,1,4,BHK,2439.285714,1,0,"NH-24 Highway,Ghaziabad",28.66667,77.41667,6830000.0,4,Unfurnished,1,2019.0
25089,Owner,0,0,4,BHK,3400.204012,1,1,"Athwalines,Surat",21.17,72.83,30000000.0,4,Unfurnished,1,2019.0
25090,Dealer,0,1,3,BHK,1882.142857,1,1,"Shastripuram,Agra",27.553339,78.673469,5270000.0,3,Unfurnished,1,2016.0
25091,Owner,0,0,3,BHK,1359.031381,1,1,"Laxmi Nagar,Hubli",15.358591,75.105868,5500000.0,3,Unfurnished,1,2018.0
25092,Dealer,0,0,3,BHK,1548.946716,1,1,"ARAVLI HEIGHTS,Rewari",28.18333,76.61667,2500000.0,3,Unfurnished,1,2011.0
25093,Owner,0,0,2,BHK,1219.943423,1,1,"Tejaswini Nagar,Bangalore",15.434207999999998,75.008736,6900000.0,2,Unfurnished,1,2017.0
